Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,36.630001,37.310001,36.349998,37.119999,30.847471,35560900
2017-03-27,36.540001,38.000000,36.419998,37.459999,31.130016,59952300
2017-04-03,37.689999,38.619999,36.630001,37.000000,30.747751,72780100
2017-04-10,37.220001,37.330002,36.060001,36.090000,29.991514,58039400
2017-04-17,36.759998,37.869999,36.090000,36.160000,30.049692,68905200
2017-04-24,37.220001,37.410000,36.430000,37.169998,30.889023,70014900
2017-05-01,37.250000,38.380001,36.770000,37.590000,31.238050,64245100
2017-05-08,37.330002,39.849998,36.990002,39.740002,33.024738,76204000
2017-05-15,40.000000,40.459999,31.780001,34.959999,29.052464,275846300
2017-05-22,34.160000,35.830002,33.349998,35.500000,29.501219,140629400
2017-05-29,35.480000,35.740002,34.709999,34.930000,29.027544,58195600
2017-06-05,34.590000,35.340000,34.209999,34.240002,28.454138,80263300
2017-06-12,34.110001,34.720001,33.560001,34.139999,28.371027,82988900
2017-06-19,33.950001,34.450001,32.700001,33.040001,27.456907,95402900
2017-06-26,33.500000,34.270000,33.240002,34.139999,28.601944,67208200
2017-07-03,34.450001,34.610001,33.770000,34.070000,28.543304,60894800
2017-07-10,34.439999,37.009998,34.419998,36.820000,30.847210,98114900
2017-07-17,36.919998,37.490002,36.689999,37.060001,31.048281,60868200
2017-07-24,37.130001,37.570000,36.880001,37.389999,31.324749,64785300
2017-07-31,37.730000,38.709999,37.480000,38.299999,32.087132,72566900
2017-08-07,38.290001,39.139999,37.490002,38.000000,31.835798,83742900
2017-08-14,37.860001,39.110001,37.790001,39.029999,32.698715,93767200
2017-08-21,39.189999,40.570000,38.599998,40.139999,33.628654,79523000
2017-08-28,40.250000,40.959999,39.580002,40.610001,34.022408,69645700
2017-09-04,41.480000,42.470001,40.790001,41.919998,35.119907,82067700
2017-09-11,42.450001,43.380001,41.970001,43.349998,36.317932,106288500
2017-09-18,43.259998,43.660000,42.520000,42.730000,35.798512,70339100
2017-09-25,42.619999,42.619999,40.630001,41.689999,34.927219,84581000
2017-10-02,41.439999,44.029999,41.349998,42.619999,35.706352,86261200
2017-10-09,42.299999,43.419998,41.790001,43.340000,36.309559,77335700
2017-10-16,43.340000,43.419998,41.980000,42.259998,35.404747,83146400
2017-10-23,42.000000,42.160000,40.610001,41.549999,34.809921,108747000
2017-10-30,40.799999,41.000000,38.750000,39.310001,32.933296,113642800
2017-11-06,39.820000,40.400002,38.689999,38.830002,32.531158,98700800
2017-11-13,38.619999,39.970001,37.310001,39.830002,33.368938,119269200
2017-11-20,39.599998,41.020000,39.490002,40.730000,34.122936,58152100
2017-11-27,40.349998,41.360001,38.490002,39.029999,32.698715,112957100
2017-12-04,39.660000,40.360001,38.119999,39.009998,32.681953,91109800
2017-12-11,39.169998,40.290001,38.189999,38.759998,32.472504,122946000
2017-12-18,39.290001,39.820000,38.330002,39.509998,33.100849,72815900
2017-12-25,39.860001,40.830002,39.669998,40.450001,34.206711,38916200
2018-01-01,41.450001,42.880001,41.340000,42.840000,36.273041,71039300
2018-01-08,42.630001,43.250000,41.930000,43.230000,36.603256,82646500
2018-01-15,43.279999,44.490002,43.020000,44.470001,37.653175,69618900
2018-01-22,44.279999,47.849998,43.439999,47.330002,40.074768,138457900
2018-01-29,46.759998,47.430000,44.970001,45.060001,38.152733,90622500
2018-02-05,44.930000,45.450001,41.840000,43.160000,36.543987,145906600
2018-02-12,43.590000,46.000000,43.139999,45.540001,38.559151,89975600
2018-02-19,45.240002,46.869999,45.209999,46.740002,39.575207,58417500
2018-02-26,47.119999,47.200001,44.490002,45.599998,38.609955,76642200
2018-03-05,45.270000,46.770000,44.810001,45.990002,38.940182,67845500
2018-03-12,46.150002,46.520000,44.450001,44.610001,37.771713,64450500
2018-03-19,44.200001,44.980000,43.790001,43.860001,37.136681,67467900
2018-03-26,44.639999,45.000000,42.860001,44.880001,38.000324,55459800
2018-04-02,44.689999,44.820000,42.689999,43.419998,36.764133,85756300
2018-04-09,43.299999,43.700001,41.939999,42.430000,35.925884,72685300
2018-04-16,42.740002,44.040001,41.630001,43.160000,36.543987,72768000
2018-04-23,42.680000,43.410000,41.500000,43.060001,36.459316,74628800
2018-04-30,43.020000,43.110001,40.259998,40.750000,34.503418,78160700
2018-05-07,40.410000,41.980000,39.520000,40.939999,34.664291,103812000
2018-05-14,41.189999,41.369999,37.619999,38.299999,32.428978,134090200
2018-05-21,39.040001,39.700001,37.110001,37.250000,31.539934,139737300
2018-05-28,35.630001,36.439999,34.840000,35.810001,30.320671,165790600
2018-06-04,36.369999,36.580002,31.280001,34.139999,28.906664,342817600
2018-06-11,34.349998,34.660000,32.340000,33.040001,27.975285,195456500
2018-06-18,32.430000,33.380001,31.580000,32.040001,27.128576,136317700
2018-06-25,32.340000,32.480000,30.980000,32.049999,27.586798,137052100
2018-07-02,31.639999,33.209999,31.520000,33.180000,28.559435,72138700
2018-07-09,33.400002,34.099998,32.689999,34.049999,29.308281,104114100
2018-07-16,34.040001,35.959999,33.380001,35.650002,30.685474,125859100
2018-07-23,35.419998,37.209999,35.130001,36.730000,31.615074,101591800
2018-07-30,37.009998,37.650002,35.570000,37.549999,32.320889,114650700
2018-08-06,37.330002,37.619999,33.730000,33.840000,29.127531,146721000
