Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,25.620001,26.049999,25.520000,25.950001,23.882668,2341800
2017-03-27,25.809999,26.030001,25.650000,25.790001,23.735418,2831000
2017-04-03,26.040001,26.459999,26.010000,26.240000,24.149567,3322300
2017-04-10,26.160000,26.299999,25.889999,26.010000,23.937887,3247400
2017-04-17,25.790001,26.350000,25.530001,26.230000,24.140364,4465500
2017-04-24,26.500000,26.680000,26.280001,26.330000,24.232395,3519000
2017-05-01,26.450001,26.770000,26.200001,26.750000,24.618937,2919600
2017-05-08,26.889999,26.980000,26.500000,26.690001,24.563717,3183300
2017-05-15,26.730000,27.549999,25.660000,27.389999,25.207947,4476800
2017-05-22,27.160000,27.260000,26.660000,26.790001,24.655748,2709300
2017-05-29,26.730000,27.160000,26.480000,27.139999,24.977867,2900500
2017-06-05,27.049999,27.170000,26.490000,26.660000,24.536108,4328700
2017-06-12,26.830000,27.600000,26.740000,27.049999,24.895037,3679100
2017-06-19,27.160000,27.360001,26.799999,27.240000,25.069901,3948600
2017-06-26,27.350000,27.639999,26.990000,27.209999,25.349815,2462100
2017-07-03,27.440001,27.580000,26.750000,26.879999,25.042376,2397500
2017-07-10,26.590000,27.410000,26.430000,27.340000,25.470926,3089200
2017-07-17,27.400000,27.400000,26.510000,26.610001,24.790834,2022400
2017-07-24,26.780001,27.129999,26.510000,26.799999,24.967844,2828900
2017-07-31,26.850000,26.910000,26.440001,26.620001,24.800150,1571600
2017-08-07,26.600000,26.920000,26.370001,26.650000,24.828098,2586600
2017-08-14,26.799999,27.270000,26.750000,27.110001,25.256651,2741800
2017-08-21,26.959999,27.480000,26.920000,27.280001,25.415033,2062100
2017-08-28,27.150000,27.230000,26.700001,27.080000,25.228703,2129100
2017-09-04,26.660000,27.150000,26.350000,26.959999,25.116907,1479900
2017-09-11,27.000000,27.360001,26.500000,26.990000,25.144855,1733600
2017-09-18,26.850000,27.110001,26.540001,26.950001,25.107592,1906600
2017-09-25,26.820000,26.820000,26.010000,26.690001,24.865368,3178900
2017-10-02,26.510000,26.879999,26.330000,26.510000,24.697672,2829700
2017-10-09,26.570000,27.090000,26.360001,27.000000,25.154169,2289600
2017-10-16,26.980000,27.100000,26.480000,26.709999,24.883997,2556200
2017-10-23,26.680000,26.840000,26.350000,26.620001,24.800150,2789100
2017-10-30,26.520000,27.200001,26.430000,27.010000,25.163488,2053000
2017-11-06,27.129999,27.320000,26.670000,26.799999,24.967844,2747000
2017-11-13,26.590000,27.250000,26.340000,27.139999,25.284601,2436900
2017-11-20,27.010000,27.540001,26.969999,27.490000,25.610674,1595100
